class,age,male,female
0,0 to 1,1582.19,1462.62
1,1 to 5,6317.65,5830.1
10,10 to 15,8122.81,7807.6
15,15 to 20,7079.97,7171.88
20,20 to 25,6479.44,6767.96
25,25 to 30,6500.97,6405.28
30,30 to 35,5904.89,6118.37
35,35 to 40,5576.52,5774.92
40,40 to 45,5139.74,5313.98
45,45 to 50,4576.96,4428.04
5,5 to 10,8873.45,8341.33
50,50 to 55,3673.25,4069.72
55,55 to 60,3094.46,3411.72
60,60 to 65,2728.68,3231.35
65,65 to 70,1630.79,1933.83
70,70 to 75,989.68,1325.07
75,75 to 80,539.12,687.5
80,80 and over,399.66,563.63
