class,age,male,female
0,0 to 1,807.26,736.47
1,1 to 5,3223.39,2935.64
10,10 to 15,4406.77,4139.5
15,15 to 20,4691.82,4673.46
20,20 to 25,4776.32,4712.83
25,25 to 30,4707.44,4437.44
30,30 to 35,4361.01,4096.81
35,35 to 40,3953.21,3745.68
40,40 to 45,3616.59,3558.04
45,45 to 50,3304.34,3160.99
5,5 to 10,4033.73,3651.25
50,50 to 55,2836.4,2888.66
55,55 to 60,2537.04,2366.22
60,60 to 65,2073.36,1939.18
65,65 to 70,1353.03,1303.11
70,70 to 75,877.18,966.74
75,75 to 80,563.28,594.67
80,80 and over,434.99,501.27
