class,age,male,female
0,0 to 1,1828.54,1689.83
1,1 to 5,7301.35,6735.75
10,10 to 15,9853.4,9246.99
15,15 to 20,8295.4,8320.41
20,20 to 25,7947.87,7868.52
25,25 to 30,8153.82,7726.47
30,30 to 35,7667.9,7571.66
35,35 to 40,7194.94,6866.31
40,40 to 45,6393.93,6032.26
45,45 to 50,5588.17,5232.95
5,5 to 10,8849.15,8235.24
50,50 to 55,4715.41,4805.77
55,55 to 60,4383.75,4295.92
60,60 to 65,4063.29,3790.11
65,65 to 70,2530.06,2372.8
70,70 to 75,1641.4,1705.95
75,75 to 80,918.44,977.12
80,80 and over,743.98,770.93
