class,age,male,female
0,0 to 1,351.18,326.28
1,1 to 5,1402.27,1300.56
10,10 to 15,1767.22,1682.48
15,15 to 20,1468.6,1462.36
20,20 to 25,1376.98,1373.84
25,25 to 30,1431.9,1367.13
30,30 to 35,1419.32,1412.8
35,35 to 40,1372.46,1296.94
40,40 to 45,1231.6,1211.88
45,45 to 50,1092.47,1063.95
5,5 to 10,1771.06,1649.39
50,50 to 55,947.47,954.78
55,55 to 60,801.24,854.8
60,60 to 65,741.98,765.67
65,65 to 70,460.18,500.19
70,70 to 75,272.41,353.87
75,75 to 80,151.83,218.6
80,80 and over,124.21,168.63
