class,age,male,female
0,0 to 1,1428.23,1270.98
1,1 to 5,5702.9,5066.2
10,10 to 15,7617.72,7039.23
15,15 to 20,7580.36,7616.1
20,20 to 25,8173.2,7970.29
25,25 to 30,7975.81,7593.78
30,30 to 35,7214.47,6765.74
35,35 to 40,6409.79,6049.51
40,40 to 45,5692.61,5462.85
45,45 to 50,5049.99,4992.83
5,5 to 10,7032.71,6383.63
50,50 to 55,4466.92,4593.52
55,55 to 60,3979.16,3968.09
60,60 to 65,3390.62,3135.17
65,65 to 70,2272.84,2200.41
70,70 to 75,1710.79,1816.23
75,75 to 80,1247.4,1256.7
80,80 and over,982.46,1011.37
