class,age,male,female
0,0 to 1,579.95,540.85
1,1 to 5,2315.71,2155.88
10,10 to 15,2996.23,2881.79
15,15 to 20,2315.26,2482.63
20,20 to 25,2294.85,2519.84
25,25 to 30,2389.85,2349.08
30,30 to 35,2104.72,2083.99
35,35 to 40,1959.6,1980.26
40,40 to 45,1862.44,1882.91
45,45 to 50,1656.77,1609.48
5,5 to 10,3248.14,3058.65
50,50 to 55,1390.47,1475.58
55,55 to 60,1220.07,1320.93
60,60 to 65,1248.3,1293.86
65,65 to 70,693.54,724.8
70,70 to 75,368.21,484.75
75,75 to 80,214.68,271.32
80,80 and over,153.62,213.17
