class,age,male,female
0,0 to 1,858.01,803.25
1,1 to 5,3426.01,3201.83
10,10 to 15,4632.39,4397.62
15,15 to 20,3994.29,3849
20,20 to 25,3719.5,3815.87
25,25 to 30,3789.96,3709.68
30,30 to 35,3468.06,3442.74
35,35 to 40,3244.01,3281.01
40,40 to 45,3051.87,3144.03
45,45 to 50,2841.05,2805.96
5,5 to 10,4786.1,4390.15
50,50 to 55,2421.83,2532.79
55,55 to 60,2091.36,2051.3
60,60 to 65,1684.99,1716.34
65,65 to 70,1076.89,1114.1
70,70 to 75,639.43,798.16
75,75 to 80,382.71,486.51
80,80 and over,291.12,366.74
