class,age,male,female
0,0 to 1,739.12,652.68
1,1 to 5,2951.28,2601.61
10,10 to 15,4107.58,3668.83
15,15 to 20,4552.03,4153.04
20,20 to 25,5008.43,4571.75
25,25 to 30,4842.64,4656.78
30,30 to 35,4710.96,4326.09
35,35 to 40,4245.49,3909.44
40,40 to 45,3768.75,3411.24
45,45 to 50,3307.38,3007.37
5,5 to 10,3854.08,3423.6
50,50 to 55,2827.69,2655.47
55,55 to 60,2527.82,2189.29
60,60 to 65,1886.02,1639.41
65,65 to 70,1253.22,1090.78
70,70 to 75,862.4,863.02
75,75 to 80,620.92,612.22
80,80 and over,540.3,562.53
