class,age,male,female
0,0 to 1,1150.61,1077.05
1,1 to 5,4594.39,4293.2
10,10 to 15,6169.53,5853.77
15,15 to 20,5331.55,5149.25
20,20 to 25,4986.61,5119.14
25,25 to 30,5089.5,4973.7
30,30 to 35,4662.25,4612.22
35,35 to 40,4349.32,4382.06
40,40 to 45,4084.23,4197.4
45,45 to 50,3799.57,3742.56
5,5 to 10,6383.8,5862.74
50,50 to 55,3235.53,3377.3
55,55 to 60,2793.71,2736.54
60,60 to 65,2250.92,2289.51
65,65 to 70,1436.76,1482.51
70,70 to 75,853.38,1062.89
75,75 to 80,510.62,647.15
80,80 and over,388.99,488.21
