class,age,male,female
0,0 to 1,1302.62,1182.81
1,1 to 5,5201.34,4714.75
10,10 to 15,7295.04,6877.12
15,15 to 20,6945.31,7034
20,20 to 25,7036.87,6892.08
25,25 to 30,6903.75,6700.68
30,30 to 35,6398.75,6066.29
35,35 to 40,5637.91,5409.46
40,40 to 45,5089.2,4968.39
45,45 to 50,4569.78,4488.6
5,5 to 10,6569.25,5998.27
50,50 to 55,4141.79,4043.2
55,55 to 60,3392.32,3206.11
60,60 to 65,2668.91,2509.94
65,65 to 70,1936.32,1889.58
70,70 to 75,1505.29,1655.97
75,75 to 80,1076.89,1104.1
80,80 and over,826.23,913.68
