class,age,male,female
0,0 to 1,1427.8,1332.82
1,1 to 5,5701.2,5312.72
10,10 to 15,6694.92,6280.22
15,15 to 20,6065.35,6124.33
20,20 to 25,6179.05,6410.5
25,25 to 30,6497.09,6166.2
30,30 to 35,6067.06,5634.23
35,35 to 40,5389.33,5041.25
40,40 to 45,4886.45,4785.11
45,45 to 50,4485.83,4187.53
5,5 to 10,7133.04,6711.61
50,50 to 55,3745.48,3757.57
55,55 to 60,3224.25,3072.87
60,60 to 65,2598.18,2565.23
65,65 to 70,1621.23,1581.83
70,70 to 75,972.86,1155.57
75,75 to 80,581.87,688.91
80,80 and over,456.36,529.87
