class,age,male,female
0,0 to 1,1044.44,965.88
1,1 to 5,4170.46,3850.09
10,10 to 15,5090.5,4863.15
15,15 to 20,5064.56,5021.26
20,20 to 25,4850.32,4489.04
25,25 to 30,4655.63,4410.82
30,30 to 35,4497.24,4343.45
35,35 to 40,4240.36,3942.45
40,40 to 45,3834.94,3788.56
45,45 to 50,3440.1,3294.38
5,5 to 10,4899.51,4580.61
50,50 to 55,3009.84,3015.48
55,55 to 60,2680.81,2749.1
60,60 to 65,2504.91,2510.09
65,65 to 70,1663.88,1729.4
70,70 to 75,1074.93,1210.68
75,75 to 80,597.33,769.25
80,80 and over,521.47,668.45
