class,age,male,female
0,0 to 1,582.19,545.04
1,1 to 5,2324.69,2172.57
10,10 to 15,3143.27,2983.97
15,15 to 20,2710.29,2611.7
20,20 to 25,2523.83,2589.23
25,25 to 30,2571.65,2517.17
30,30 to 35,2353.22,2336.04
35,35 to 40,2201.2,2226.3
40,40 to 45,2070.82,2133.35
45,45 to 50,1927.77,1903.96
5,5 to 10,3247.57,2978.9
50,50 to 55,1643.31,1718.61
55,55 to 60,1419.08,1391.89
60,60 to 65,1143.33,1164.61
65,65 to 70,730.72,755.96
70,70 to 75,433.88,541.58
75,75 to 80,259.69,330.12
80,80 and over,197.54,248.85
