object_id,sum_population
21-376-03491,182122.796875
21-376-03490,207989.984375
21-376-03489,123799.375
21-376-03488,97279.5234375
21-376-03487,161280.515625
21-399-03486,85258.7890625
21-399-03485,137001.171875
21-398-03476,98227.5390625
21-399-03483,78778.5859375
21-399-03482,162228.328125
21-399-03481,48847.07421875
21-399-03480,130760.6171875
21-398-03479,138556.734375
21-398-03478,74754.7890625
21-398-03477,52210.5625
21-399-03484,117007.2578125
21-376-03492,63704.77734375
21-376-03501,122928.984375
21-376-03494,77321.015625
21-398-03475,65200.4140625
21-376-03510,101151.0625
21-376-03509,134237.5
21-376-03508,65119.6015625
21-376-03507,91632.6796875
21-376-03506,115428.8046875
21-376-03505,116318.6484375
21-376-03493,91365.6640625
21-376-03504,43798.6328125
21-376-03502,126683.4453125
21-376-03500,124110.1484375
21-376-03499,82727.546875
21-376-03498,110970.96875
21-376-03497,176394.421875
21-376-03496,135968.5
21-376-03495,86120.71875
21-376-03503,68998.9375
21-398-03474,85689.3828125
21-375-03454,89224.6640625
21-398-03472,160287.921875
21-375-03450,124042.7265625
21-375-03449,202506.78125
21-375-03448,147569.484375
21-375-03447,159197.40625
21-375-03446,160337.015625
21-375-03445,165810.984375
21-375-03444,145015.625
21-375-03451,262560.59375
21-375-03443,184970.65625
21-379-03441,154797.0625
21-379-03440,213035.484375
21-379-03439,118778.078125
21-379-03438,282008.4375
21-379-03437,296595.5
21-379-03436,125605.5390625
21-379-03435,133761.15625
21-379-03442,193289.1875
21-398-03473,72002.3125
21-375-03452,239189.703125
21-375-03455,101672.484375
21-398-03471,130331.6484375
21-398-03470,230021.84375
21-398-03469,96348.09375
21-398-03468,189331.625
21-398-03467,128886.4921875
21-398-03466,56387.28125
21-386-03465,247351.03125
21-375-03453,129705.5234375
21-386-03464,208032.484375
21-386-03462,111986.0
21-386-03461,123129.96875
21-386-03460,1158661.375
21-386-03459,178086.765625
21-386-03458,139868.828125
21-386-03457,126379.0625
21-386-03456,113138.0390625
21-386-03463,162942.125
21-376-03511,76898.3046875
21-374-03587,88359.40625
21-397-03513,81295.84375
21-392-03568,96070.4921875
21-392-03567,116814.9453125
21-372-03566,104393.46875
21-372-03565,83173.8515625
21-372-03564,79637.4921875
21-372-03563,216109.046875
21-372-03562,95870.828125
21-392-03569,141320.609375
21-372-03561,129713.0625
21-372-03559,307467.0625
21-372-03558,114771.515625
21-396-03557,238667.859375
21-396-03557,238667.859375
21-396-03556,55775.703125
21-396-03555,80466.015625
21-396-03554,71904.0703125
21-372-03560,120661.1171875
21-396-03553,95386.1796875
21-392-03570,109955.859375
21-392-03572,118106.4296875
21-379-03434,181758.03125
21-374-03586,196557.25
21-374-03585,115433.40625
21-374-03585,115433.40625
21-374-03584,75378.3515625
21-374-03583,113229.4609375
21-374-03582,111346.859375
21-392-03571,82751.125
21-374-03581,92063.71875
21-374-03579,93585.078125
21-374-03578,99671.0390625
21-374-03577,78062.765625
21-374-03576,86906.1953125
21-374-03575,708499.5
21-374-03574,77704.6171875
21-374-03573,114661.90625
21-374-03580,128500.5625
21-396-03552,176577.015625
21-396-03551,72730.1015625
21-396-03550,107513.265625
21-385-03528,96674.40625
21-385-03528,96674.40625
21-385-03527,176467.390625
21-385-03526,97519.171875
21-385-03525,32858.62890625
21-385-03524,115986.4140625
21-385-03523,111402.140625
21-385-03529,176226.203125
21-397-03522,250357.109375
21-397-03520,192077.484375
21-397-03519,146418.390625
21-397-03518,66969.921875
21-397-03517,135122.515625
21-397-03516,172031.21875
21-397-03515,188771.453125
21-397-03514,79869.5625
21-397-03521,112676.609375
21-385-03530,205461.265625
21-394-03531,86136.8515625
21-394-03532,147737.734375
21-396-03549,54380.6015625
21-396-03548,70465.65625
21-396-03547,105962.890625
21-387-03546,164658.078125
