class,age,male,female
0,0 to 1,959.5,891.46
1,1 to 5,3757.37,3484.84
10,10 to 15,4732.22,4505.31
15,15 to 20,3948.5,3931.72
20,20 to 25,3711.64,3703.18
25,25 to 30,3857.67,3683.18
30,30 to 35,3849.19,3831.52
35,35 to 40,3768.36,3561
40,40 to 45,3361.33,3307.5
45,45 to 50,2989.66,2911.6
5,5 to 10,4681.04,4359.46
50,50 to 55,2585.77,2605.74
55,55 to 60,2197.29,2344.17
60,60 to 65,2031.82,2096.69
65,65 to 70,1306.45,1420.04
70,70 to 75,750.76,975.26
75,75 to 80,415.64,598.43
80,80 and over,346.99,471.1
