class,age,male,female
0,0 to 1,856.52,792.1
1,1 to 5,3354.08,3096.43
10,10 to 15,4091.45,3908.71
15,15 to 20,4086.83,4051.89
20,20 to 25,3923.93,3631.74
25,25 to 30,3764.57,3566.62
30,30 to 35,3660.69,3535.55
35,35 to 40,3494.5,3249.01
40,40 to 45,3141.45,3103.45
45,45 to 50,2825.6,2705.92
5,5 to 10,3886.97,3633.96
50,50 to 55,2465.44,2470.07
55,55 to 60,2206.53,2262.77
60,60 to 65,2058.75,2063.03
65,65 to 70,1417.76,1473.6
70,70 to 75,889.12,1001.44
75,75 to 80,490.77,632.04
80,80 and over,437.21,560.46
