class,age,male,female
0,0 to 1,1171.93,1032.28
1,1 to 5,4589.22,4035.35
10,10 to 15,6314.81,5868.53
15,15 to 20,6956.47,6674.6
20,20 to 25,7531.28,6954.56
25,25 to 30,7584.93,7108.64
30,30 to 35,7162.7,6554.16
35,35 to 40,6556.47,6015.92
40,40 to 45,5948.61,5361.81
45,45 to 50,5282.48,4797.15
5,5 to 10,5630.89,5017.15
50,50 to 55,4484.91,4324.74
55,55 to 60,4115.15,3608
60,60 to 65,3212.85,2908.88
65,65 to 70,2326.54,2205.42
70,70 to 75,1659.03,1750.18
75,75 to 80,1297.38,1283.5
80,80 and over,1032.23,1091.03
