class,age,male,female
0,0 to 1,1085.11,979.47
1,1 to 5,4249.25,3828.91
10,10 to 15,6317.29,5830.34
15,15 to 20,6404.47,6241.25
20,20 to 25,7137.23,6761.31
25,25 to 30,7022.27,6718.61
30,30 to 35,6594.03,6171.28
35,35 to 40,6114.4,5767.58
40,40 to 45,5596.52,5302.88
45,45 to 50,5014.65,4725.1
5,5 to 10,5515.56,4926.28
50,50 to 55,4304.73,4212.9
55,55 to 60,3702.93,3558.63
60,60 to 65,3099.67,2852.64
65,65 to 70,2286.24,2245
70,70 to 75,1635.05,1758.72
75,75 to 80,1221.36,1242.82
80,80 and over,971.41,1049.63
