class,age,male,female
0,0 to 1,1364.62,1205.02
1,1 to 5,5343.79,4710.61
10,10 to 15,7431.11,6642.81
15,15 to 20,8267.6,7550.86
20,20 to 25,9116.79,8323.97
25,25 to 30,8817.48,8474.81
30,30 to 35,8628.46,7922.88
35,35 to 40,7872.76,7249.23
40,40 to 45,6950.88,6291.01
45,45 to 50,6117.52,5562.46
5,5 to 10,6876.82,6109.34
50,50 to 55,5215.59,4900.33
55,55 to 60,4686.77,4059.94
60,60 to 65,3494.75,3040.58
65,65 to 70,2410.3,2102.23
70,70 to 75,1612.65,1616.05
75,75 to 80,1156.04,1140.01
80,80 and over,1023.62,1066.27
