class,age,male,female
0,0 to 1,1449.81,1240.43
1,1 to 5,5677.37,4849.05
10,10 to 15,7766.7,7154.37
15,15 to 20,7411.61,7337.17
20,20 to 25,7674.05,7437.38
25,25 to 30,7548.91,7083.37
30,30 to 35,7421.4,6887.16
35,35 to 40,6772.61,6175.1
40,40 to 45,5942.09,5497.03
45,45 to 50,5215.32,4721.22
5,5 to 10,6941.8,6086.88
50,50 to 55,4415.4,4245.55
55,55 to 60,3953.81,3546.1
60,60 to 65,3256.44,3020.71
65,65 to 70,2224.24,1994.62
70,70 to 75,1497.15,1436.62
75,75 to 80,899.05,869.62
80,80 and over,811.84,752.82
