class,age,male,female
0,0 to 1,407.83,374.61
1,1 to 5,1597.03,1464.42
10,10 to 15,2068.58,1995.85
15,15 to 20,2268.95,2264.35
20,20 to 25,2205.04,1951.8
25,25 to 30,2083.12,1813.17
30,30 to 35,1906.82,1727.88
35,35 to 40,1750.99,1566.28
40,40 to 45,1508.64,1448.12
45,45 to 50,1323.61,1257.3
5,5 to 10,1810.98,1677.56
50,50 to 55,1167.25,1214.35
55,55 to 60,1091.66,1126.77
60,60 to 65,1062.35,1013.11
65,65 to 70,765.52,707.25
70,70 to 75,460.07,474.56
75,75 to 80,257.2,285.97
80,80 and over,227.34,258.44
