class,age,male,female
0,0 to 1,1368.83,1244.91
1,1 to 5,5360.27,4866.56
10,10 to 15,7541.75,7120.37
15,15 to 20,7184.51,7280.86
20,20 to 25,7260.54,7113.78
25,25 to 30,7122.73,6924.37
30,30 to 35,6659.14,6318.78
35,35 to 40,5936.12,5703.33
40,40 to 45,5333.43,5214.07
45,45 to 50,4806.73,4718.85
5,5 to 10,6690.55,6111.84
50,50 to 55,4353.1,4231.64
55,55 to 60,3558,3346.73
60,60 to 65,2775.22,2614.02
65,65 to 70,2102.36,2053
70,70 to 75,1590.91,1755.25
75,75 to 80,1128.73,1158.96
80,80 and over,881.75,980.97
