class,age,male,female
0,0 to 1,1462.19,1301.21
1,1 to 5,5725.88,5086.62
10,10 to 15,7643.57,7063.14
15,15 to 20,7636.82,7672.83
20,20 to 25,8255.05,8050.1
25,25 to 30,8051.52,7665.88
30,30 to 35,7331.38,6875.39
35,35 to 40,6594.56,6223.91
40,40 to 45,5821.62,5586.67
45,45 to 50,5178.38,5119.76
5,5 to 10,6965.08,6322.25
50,50 to 55,4568.01,4697.43
55,55 to 60,4088.88,4077.47
60,60 to 65,3479.02,3216.92
65,65 to 70,2417.83,2340.79
70,70 to 75,1766.71,1875.6
75,75 to 80,1279.57,1289.11
80,80 and over,1028.44,1058.71
