class,age,male,female
0,0 to 1,4749.68,4155.22
1,1 to 5,18599.49,16243.43
10,10 to 15,26923.04,25848.2
15,15 to 20,26178.11,25860.56
20,20 to 25,25766.79,23585.48
25,25 to 30,24187.48,23133.7
30,30 to 35,22371.75,22645.71
35,35 to 40,20787.96,21100.98
40,40 to 45,19271.81,18951.39
45,45 to 50,16972.27,16012.03
5,5 to 10,24715.42,22215.71
50,50 to 55,14194.09,15087.97
55,55 to 60,12579.32,12526.44
60,60 to 65,10794.76,11053.73
65,65 to 70,7678.41,7519.38
70,70 to 75,5300.75,5853.05
75,75 to 80,3416.21,3446.07
80,80 and over,2818.22,3070.26
