class,age,male,female
0,0 to 1,2208.41,2077.75
1,1 to 5,8648.01,8122.25
10,10 to 15,9404.53,8992.48
15,15 to 20,7585.44,8078.97
20,20 to 25,7588.59,8222.95
25,25 to 30,8171.32,7716.82
30,30 to 35,7548.8,7300.28
35,35 to 40,7019.58,7114.71
40,40 to 45,6552.54,6607.08
45,45 to 50,6028.32,5793.63
5,5 to 10,11114.34,10889.24
50,50 to 55,4886.33,4805.36
55,55 to 60,3934.22,4102.09
60,60 to 65,3564.54,4373.91
65,65 to 70,2339.87,2807.91
70,70 to 75,1053.22,1472.06
75,75 to 80,463.75,711.76
80,80 and over,334.19,513.48
