class,age,male,female
0,0 to 1,1493.89,1405.25
1,1 to 5,5849.99,5493.35
10,10 to 15,6179.98,5788.98
15,15 to 20,4595.77,5011.09
20,20 to 25,4732.85,5088.04
25,25 to 30,5421.55,4998.21
30,30 to 35,4838.46,4459.83
35,35 to 40,4263.36,4147.32
40,40 to 45,3951.98,3634.23
45,45 to 50,3317.35,3089.05
5,5 to 10,7394.79,7315.29
50,50 to 55,2653.85,2525.98
55,55 to 60,1994.05,2131.84
60,60 to 65,2000.56,2556.92
65,65 to 70,1326.02,1664.89
70,70 to 75,651.41,950.82
75,75 to 80,306.18,445.65
80,80 and over,236.69,400.59
