class,age,male,female
0,0 to 1,1144.56,1019.2
1,1 to 5,4482.05,3984.2
10,10 to 15,6349.5,5957.41
15,15 to 20,6169.17,6329.85
20,20 to 25,6254.33,6409
25,25 to 30,6223.98,6345.12
30,30 to 35,5807.31,5731.9
35,35 to 40,5226.94,5199.04
40,40 to 45,4763.82,4747.6
45,45 to 50,4313.75,4385.16
5,5 to 10,5560.71,5038.38
50,50 to 55,3891.62,4083.84
55,55 to 60,3571.85,3498.08
60,60 to 65,3012.79,2829.96
65,65 to 70,2294.43,2221.23
70,70 to 75,1672.69,1835.2
75,75 to 80,1351.26,1358.65
80,80 and over,990.41,1055.89
