class,age,male,female
0,0 to 1,2044.93,1751.43
1,1 to 5,8007.84,6846.6
10,10 to 15,10964.98,10101.11
15,15 to 20,10442.34,10347.22
20,20 to 25,10804.2,10480.58
25,25 to 30,10634.32,9980.18
30,30 to 35,10447.4,9698.75
35,35 to 40,9531,8696.47
40,40 to 45,8366.43,7743.39
45,45 to 50,7345.65,6651.35
5,5 to 10,9796.57,8592.84
50,50 to 55,6216.82,5982.85
55,55 to 60,5569.57,4995.76
60,60 to 65,4587.35,4256.17
65,65 to 70,3127.98,2808.61
70,70 to 75,2103.88,2022.76
75,75 to 80,1260.98,1221.7
80,80 and over,1139.85,1058.29
