class,age,male,female
0,0 to 1,1742.91,1553.17
1,1 to 5,6825.13,6071.6
10,10 to 15,9757.19,9176.41
15,15 to 20,9373.58,9684.2
20,20 to 25,9381.2,9744.04
25,25 to 30,9352.41,9673.12
30,30 to 35,8746.47,8734.16
35,35 to 40,7863.06,7917.6
40,40 to 45,7197.52,7256.8
45,45 to 50,6541.12,6722.77
5,5 to 10,8494.64,7702.65
50,50 to 55,5942.18,6284.2
55,55 to 60,5469.23,5382.83
60,60 to 65,4631.48,4368.06
65,65 to 70,3573.42,3463.63
70,70 to 75,2607.89,2877.15
75,75 to 80,2132.9,2146.1
80,80 and over,1542.23,1650.86
