class,age,male,female
0,0 to 1,988.47,833.15
1,1 to 5,3870.78,3256.9
10,10 to 15,4975.11,4603.76
15,15 to 20,5105.12,4863.41
20,20 to 25,5115.31,4963.36
25,25 to 30,5131.31,4952.34
30,30 to 35,5060.52,4739.02
35,35 to 40,4747.16,4247.64
40,40 to 45,4091.42,3822.36
45,45 to 50,3581.54,3402.98
5,5 to 10,4597.84,4087.93
50,50 to 55,3124.56,3202.95
55,55 to 60,2962.74,2777.58
60,60 to 65,2535.71,2312.73
65,65 to 70,1761.52,1597.04
70,70 to 75,1191.48,1148.02
75,75 to 80,765.73,713.17
80,80 and over,611.16,563.99
