class,age,male,female
0,0 to 1,1699.54,1486.83
1,1 to 5,6655.3,5812.25
10,10 to 15,9633.64,9249.04
15,15 to 20,9367.09,9253.47
20,20 to 25,9219.91,8439.39
25,25 to 30,8654.8,8277.74
30,30 to 35,8005.1,8103.12
35,35 to 40,7438.38,7550.39
40,40 to 45,6895.87,6781.22
45,45 to 50,6073.05,5729.45
5,5 to 10,8843.71,7949.26
50,50 to 55,5078.95,5398.8
55,55 to 60,4501.15,4482.23
60,60 to 65,3862.6,3955.26
65,65 to 70,2747.5,2690.6
70,70 to 75,1896.72,2094.35
75,75 to 80,1222.39,1233.08
80,80 and over,1008.42,1098.61
