class,age,male,female
0,0 to 1,555.69,486.15
1,1 to 5,2176.04,1900.44
10,10 to 15,3149.51,3023.22
15,15 to 20,3063.52,3025.67
20,20 to 25,3016.48,2761.09
25,25 to 30,2831.87,2708.54
30,30 to 35,2619.82,2651
35,35 to 40,2434.19,2470.02
40,40 to 45,2256.26,2218.15
45,45 to 50,1987.04,1874.38
5,5 to 10,2891.32,2598.82
50,50 to 55,1661.89,1765.83
55,55 to 60,1472.9,1466.03
60,60 to 65,1263.36,1293.07
65,65 to 70,898.55,879.65
70,70 to 75,620.25,684.69
75,75 to 80,399.86,403.33
80,80 and over,329.95,359.4
