class,age,male,female
0,0 to 1,833.3,734.1
1,1 to 5,3263.16,2869.7
10,10 to 15,4490.61,4172.43
15,15 to 20,4949.5,4747.18
20,20 to 25,5359.88,4948.39
25,25 to 30,5397.06,5058.87
30,30 to 35,5097.11,4663.94
35,35 to 40,4665.59,4281.15
40,40 to 45,4232.8,3815.05
45,45 to 50,3758.74,3413.41
5,5 to 10,4005.07,3568.68
50,50 to 55,3191.31,3076.8
55,55 to 60,2927.95,2566.72
60,60 to 65,2284.94,2068.18
65,65 to 70,1654.45,1567.9
70,70 to 75,1179.58,1244.39
75,75 to 80,922.62,912.8
80,80 and over,734.25,776.26
