class,age,male,female
0,0 to 1,1751.8,1476.54
1,1 to 5,6859.95,5772.04
10,10 to 15,8817.16,8159.04
15,15 to 20,9047.67,8619.31
20,20 to 25,9065.84,8796.47
25,25 to 30,9094.2,8776.97
30,30 to 35,8968.67,8398.86
35,35 to 40,8413.28,7528.01
40,40 to 45,7251.19,6774.3
45,45 to 50,6347.54,6031.05
5,5 to 10,8148.51,7244.81
50,50 to 55,5537.63,5676.49
55,55 to 60,5250.8,4922.6
60,60 to 65,4493.93,4098.74
65,65 to 70,3121.88,2830.4
70,70 to 75,2111.64,2034.64
75,75 to 80,1357.14,1263.99
80,80 and over,1083.17,999.6
