class,age,male,female
0,0 to 1,514.62,451.71
1,1 to 5,2015.24,1765.81
10,10 to 15,2925.81,2797.91
15,15 to 20,2856.62,2818.49
20,20 to 25,2852.16,2622.16
25,25 to 30,2693.16,2575.88
30,30 to 35,2495.31,2501.73
35,35 to 40,2318.21,2332.11
40,40 to 45,2145.99,2100.97
45,45 to 50,1894.23,1787.04
5,5 to 10,2671.63,2399.94
50,50 to 55,1589.59,1672.37
55,55 to 60,1403.06,1391.51
60,60 to 65,1200.8,1214.23
65,65 to 70,858.32,841.18
70,70 to 75,595.44,655.36
75,75 to 80,391.99,395.99
80,80 and over,321.47,349.85
