class,age,male,female
0,0 to 1,3058.94,2781.46
1,1 to 5,11978.66,10873.17
10,10 to 15,16473.6,15327.84
15,15 to 20,15558.46,14893.44
20,20 to 25,16029.14,15041.19
25,25 to 30,16864.96,15912.62
30,30 to 35,15796.39,14380.96
35,35 to 40,14117.14,12950.36
40,40 to 45,12227.92,11467.53
45,45 to 50,11016.14,10260.15
5,5 to 10,15714.01,14467.62
50,50 to 55,9396.53,9176.71
55,55 to 60,7939.48,7392.28
60,60 to 65,6355.01,6116.46
65,65 to 70,4838.85,4549.59
70,70 to 75,3108.6,3401.97
75,75 to 80,2241.61,2338.61
80,80 and over,1757.33,2011.69
