class,age,male,female
0,0 to 1,1564,1474.51
1,1 to 5,6124.53,5764.08
10,10 to 15,7541.12,7211.46
15,15 to 20,6303.95,6404.79
20,20 to 25,5981.59,6032.53
25,25 to 30,6126.03,5799.04
30,30 to 35,5891.61,5879.74
35,35 to 40,5516.38,5260.35
40,40 to 45,4967.41,5102.84
45,45 to 50,4630.02,4454
5,5 to 10,7250.82,7023.08
50,50 to 55,3875.89,4121.68
55,55 to 60,3462.53,3755.71
60,60 to 65,3686.27,3864.84
65,65 to 70,2283.87,2494.4
70,70 to 75,1289.87,1627.28
75,75 to 80,668.01,1035.1
80,80 and over,601.11,908.62
