class,age,male,female
0,0 to 1,736.31,672.15
1,1 to 5,2883.37,2627.52
10,10 to 15,3934.72,3699.31
15,15 to 20,4214.69,4193.07
20,20 to 25,4306.35,4242.25
25,25 to 30,4238.18,3991.95
30,30 to 35,3950.24,3711.81
35,35 to 40,3628.19,3436.16
40,40 to 45,3297.92,3244.38
45,45 to 50,3022.94,2888.32
5,5 to 10,3563.05,3228.24
50,50 to 55,2583.12,2626.21
55,55 to 60,2317.38,2158.4
60,60 to 65,1883.29,1766.29
65,65 to 70,1276.84,1232.06
70,70 to 75,802.6,884.69
75,75 to 80,511.65,541.73
80,80 and over,402.79,465.18
