class,age,male,female
0,0 to 1,1438.32,1346.54
1,1 to 5,5632.38,5263.83
10,10 to 15,7610.8,7225.09
15,15 to 20,6588.99,6349.32
20,20 to 25,6151.38,6310.77
25,25 to 30,6264.67,6131.97
30,30 to 35,5770.68,5728.55
35,35 to 40,5464.93,5527.26
40,40 to 45,5110.43,5264.76
45,45 to 50,4770.24,4711.32
5,5 to 10,7761.42,7119.33
50,50 to 55,4055.26,4241.07
55,55 to 60,3518.88,3451.46
60,60 to 65,2831.01,2883.69
65,65 to 70,1875.82,1940.63
70,70 to 75,1081.25,1349.64
75,75 to 80,642.82,817.16
80,80 and over,499,628.61
