class,age,male,female
0,0 to 1,2371.87,2166.47
1,1 to 5,9288.13,8469.1
10,10 to 15,12603.81,12004.13
15,15 to 20,14043.36,13786.89
20,20 to 25,15431.3,14097.65
25,25 to 30,14980.76,13184.21
30,30 to 35,13602.27,12108.42
35,35 to 40,12159.41,10960
40,40 to 45,10641.04,10170.55
45,45 to 50,9634.19,9087.78
5,5 to 10,11095.96,10280.23
50,50 to 55,8150.76,8029.25
55,55 to 60,7316.76,6418.85
60,60 to 65,5518.29,5405.98
65,65 to 70,3973.08,3878.97
70,70 to 75,2439.01,2699.41
75,75 to 80,1574.81,1904.62
80,80 and over,1400.56,1563.78
