class,age,male,female
0,0 to 1,703.37,586.48
1,1 to 5,2754.35,2292.65
10,10 to 15,3794.16,3445.16
15,15 to 20,3708.32,3390.57
20,20 to 25,3795.13,3344.61
25,25 to 30,3936.47,3636.25
30,30 to 35,3734.63,3501.84
35,35 to 40,3596.19,3203.76
40,40 to 45,3117.32,2782.88
45,45 to 50,2774.55,2522.63
5,5 to 10,3545.98,2972.46
50,50 to 55,2328.81,2428.31
55,55 to 60,2375.85,2223.46
60,60 to 65,2157.31,1885.31
65,65 to 70,1483.33,1314.29
70,70 to 75,1006.79,968.3
75,75 to 80,719.86,662.15
80,80 and over,650.86,583.14
