class,age,male,female
0,0 to 1,1054.27,976.14
1,1 to 5,4128.46,3815.91
10,10 to 15,5646.87,5362.25
15,15 to 20,6299.88,6349.34
20,20 to 25,6239.63,5882.81
25,25 to 30,6047.91,5526.19
30,30 to 35,5811.28,5388.34
35,35 to 40,5421.49,5050.34
40,40 to 45,4890.91,4778.12
45,45 to 50,4369.18,4201.05
5,5 to 10,4734.32,4367.91
50,50 to 55,3828.23,3877.32
55,55 to 60,3424.09,3297.32
60,60 to 65,2867.34,2806.17
65,65 to 70,2053,2133.87
70,70 to 75,1359.69,1500.98
75,75 to 80,766.82,942.57
80,80 and over,650.83,736.96
