class,age,male,female
0,0 to 1,1682.27,1582.81
1,1 to 5,6587.68,6187.46
10,10 to 15,7164.53,6850.59
15,15 to 20,5778.24,6153.65
20,20 to 25,5779.92,6263.06
25,25 to 30,6224.36,5877.95
30,30 to 35,5749.94,5560.6
35,35 to 40,5347,5418.81
40,40 to 45,4990.41,5031.59
45,45 to 50,4591.05,4412.41
5,5 to 10,8466.09,8294.62
50,50 to 55,3721.45,3659.72
55,55 to 60,2996.31,3124.26
60,60 to 65,2714.51,3330.35
65,65 to 70,1781.89,2138.31
70,70 to 75,802.34,1121.33
75,75 to 80,353.37,542.28
80,80 and over,254.71,391.31
