class,age,male,female
0,0 to 1,808.72,758.21
1,1 to 5,3166.92,2963.96
10,10 to 15,4080.08,3934.9
15,15 to 20,3120.12,3378.28
20,20 to 25,3094.24,3445.01
25,25 to 30,3224.06,3181.74
30,30 to 35,2844.94,2827.03
35,35 to 40,2678.19,2728.76
40,40 to 45,2544.82,2592.42
45,45 to 50,2270.3,2215.01
5,5 to 10,4394.79,4159.01
50,50 to 55,1899.91,2018.28
55,55 to 60,1658.29,1814.6
60,60 to 65,1710.22,1790.88
65,65 to 70,971.17,1027.71
70,70 to 75,486.65,660.3
75,75 to 80,274.13,360.36
80,80 and over,193.29,285.81
