class,age,male,female
0,0 to 1,2368.23,2126.67
1,1 to 5,9273.88,8313.48
10,10 to 15,12086.84,11195.42
15,15 to 20,11897.5,11963.18
20,20 to 25,12757.7,12561.29
25,25 to 30,12586.88,11975.57
30,30 to 35,11517.56,10782.8
35,35 to 40,10360.45,9762.28
40,40 to 45,9176.4,8834.91
45,45 to 50,8209.08,8038.83
5,5 to 10,11307.52,10335.66
50,50 to 55,7169.72,7347.52
55,55 to 60,6388.06,6328.84
60,60 to 65,5392.53,5036.74
65,65 to 70,3704.74,3590.52
70,70 to 75,2627.77,2827.65
75,75 to 80,1863.18,1909.13
80,80 and over,1497.37,1559.42
