class,age,male,female
0,0 to 1,693.9,646.28
1,1 to 5,2717.26,2526.42
10,10 to 15,3312.14,3136.38
15,15 to 20,2722.61,2867.15
20,20 to 25,2599.43,2818.47
25,25 to 30,2739.97,2689.55
30,30 to 35,2501.94,2551.45
35,35 to 40,2373.34,2458.63
40,40 to 45,2220.82,2291.01
45,45 to 50,1975.95,1976.59
5,5 to 10,3898.03,3666.99
50,50 to 55,1622.86,1713.79
55,55 to 60,1232.13,1358.41
60,60 to 65,1022.59,1418.29
65,65 to 70,694.8,967.04
70,70 to 75,331.41,549.62
75,75 to 80,143.82,240.49
80,80 and over,116.99,197.09
