class,age,male,female
0,0 to 1,680.37,614.57
1,1 to 5,2664.29,2402.47
10,10 to 15,3969.5,3667.2
15,15 to 20,4012.07,3918.48
20,20 to 25,4472.57,4242.41
25,25 to 30,4403.6,4212.51
30,30 to 35,4129.03,3866.8
35,35 to 40,3830.66,3616.33
40,40 to 45,3510.58,3331.39
45,45 to 50,3147.45,2969.21
5,5 to 10,3459.06,3090.06
50,50 to 55,2702.65,2648.58
55,55 to 60,2321.67,2238.59
60,60 to 65,1950.56,1798.07
65,65 to 70,1441.52,1419.99
70,70 to 75,1032.91,1113.1
75,75 to 80,772.53,786.67
80,80 and over,612.64,662.59
