class,age,male,female
0,0 to 1,580.12,529.68
1,1 to 5,2271.74,2070.6
10,10 to 15,3096.96,2913.04
15,15 to 20,3326.53,3312.65
20,20 to 25,3392.42,3332.41
25,25 to 30,3333.57,3132.18
30,30 to 35,3105.72,2913.08
35,35 to 40,2850.43,2696.26
40,40 to 45,2588.54,2546.04
45,45 to 50,2369.38,2266.28
5,5 to 10,2795.33,2532.79
50,50 to 55,2030.49,2067.74
55,55 to 60,1824.87,1708.07
60,60 to 65,1497.5,1402.03
65,65 to 70,1017.17,977.89
70,70 to 75,638.52,702.36
75,75 to 80,406.1,429.79
80,80 and over,320.93,370.69
