class,age,male,female
0,0 to 1,346.8,305.02
1,1 to 5,1358.05,1192.36
10,10 to 15,1864.17,1732.22
15,15 to 20,2049.59,1965.93
20,20 to 25,2213.88,2047.21
25,25 to 30,2229.51,2091.37
30,30 to 35,2107.97,1930.21
35,35 to 40,1931.06,1770.48
40,40 to 45,1749.38,1578.46
45,45 to 50,1552.86,1412.16
5,5 to 10,1664.35,1482.91
50,50 to 55,1319.5,1274.84
55,55 to 60,1212.02,1064.92
60,60 to 65,949.01,859.4
65,65 to 70,686.35,649.76
70,70 to 75,488.66,514.2
75,75 to 80,380.19,375.56
80,80 and over,302.44,318.68
