class,age,male,female
0,0 to 1,1692,1491.68
1,1 to 5,6625.77,5831.22
10,10 to 15,9096.1,8449.79
15,15 to 20,9955.19,9581.81
20,20 to 25,10778.57,9989.95
25,25 to 30,10832.52,10162.79
30,30 to 35,10204,9351.47
35,35 to 40,9330.02,8576.34
40,40 to 45,8451.36,7647.29
45,45 to 50,7505.92,6853.5
5,5 to 10,8124.26,7249.48
50,50 to 55,6387.84,6185.9
55,55 to 60,5852.6,5175.05
60,60 to 65,4594.37,4165.4
65,65 to 70,3318.26,3150.29
70,70 to 75,2370.31,2502.1
75,75 to 80,1845.57,1827.97
80,80 and over,1468.97,1550.49
