class,age,male,female
0,0 to 1,1913.31,1739.35
1,1 to 5,7492.42,6799.4
10,10 to 15,10305.31,9587.09
15,15 to 20,9739.01,9322.31
20,20 to 25,10040.21,9415.83
25,25 to 30,10565.89,9966.97
30,30 to 35,9897.43,9005.67
35,35 to 40,8842.1,8106
40,40 to 45,7654.93,7174.03
45,45 to 50,6894.61,6418.7
5,5 to 10,9824.97,9045.95
50,50 to 55,5881.09,5740.62
55,55 to 60,4968.2,4623.98
60,60 to 65,3976.56,3825.65
65,65 to 70,3030.73,2847.73
70,70 to 75,1948.29,2130.44
75,75 to 80,1406.33,1465.67
80,80 and over,1102.55,1261.54
