class,age,male,female
0,0 to 1,2129.47,2046.25
1,1 to 5,8338.89,7999.11
10,10 to 15,9409.51,8974.22
15,15 to 20,7307.8,7458.97
20,20 to 25,6879.09,7439.52
25,25 to 30,7763.34,7210.25
30,30 to 35,7039.38,6780.75
35,35 to 40,6643.78,6339.96
40,40 to 45,5710.13,5541.64
45,45 to 50,5181.91,5040.41
5,5 to 10,10517.25,10296.52
50,50 to 55,4269.2,4163.15
55,55 to 60,3433.38,3633.58
60,60 to 65,2960.86,3323.49
65,65 to 70,1940.29,2327.15
70,70 to 75,1041.44,1408.97
75,75 to 80,510.56,739.12
80,80 and over,400.05,592.42
