class,age,male,female
0,0 to 1,574.17,534.77
1,1 to 5,2248.42,2090.51
10,10 to 15,2742.18,2597.25
15,15 to 20,2254.86,2373.82
20,20 to 25,2151.82,2332.94
25,25 to 30,2267.12,2225.65
30,30 to 35,2069.9,2111.18
35,35 to 40,1963.72,2034.31
40,40 to 45,1837.17,1895.4
45,45 to 50,1634.71,1634.63
5,5 to 10,3224.26,3033.34
50,50 to 55,1342.19,1418.25
55,55 to 60,1020.54,1125.33
60,60 to 65,848.24,1173.63
65,65 to 70,575.2,798.98
70,70 to 75,274.96,454.82
75,75 to 80,119.73,199.44
80,80 and over,97.19,163.45
