class,age,male,female
0,0 to 1,1047.22,981.95
1,1 to 5,4100.86,3838.61
10,10 to 15,5288.77,5097.81
15,15 to 20,4050.9,4378.06
20,20 to 25,4011.33,4454.58
25,25 to 30,4179.51,4120.93
30,30 to 35,3693.28,3671.53
35,35 to 40,3478.94,3540.02
40,40 to 45,3299.64,3355.64
45,45 to 50,2942.34,2868.61
5,5 to 10,5671.36,5367.08
50,50 to 55,2462.5,2614.57
55,55 to 60,2153.97,2351.96
60,60 to 65,2217.3,2315.57
65,65 to 70,1262.83,1332.49
70,70 to 75,636.87,857.74
75,75 to 80,358.27,468.38
80,80 and over,253.7,371.38
