class,age,male,female
0,0 to 1,1073.7,955.28
1,1 to 5,4204.56,3734.34
10,10 to 15,5609.74,5182.59
15,15 to 20,5607.49,5633.45
20,20 to 25,6065.35,5914.49
25,25 to 30,5915.48,5631.03
30,30 to 35,5385.05,5049.53
35,35 to 40,4844.26,4571.2
40,40 to 45,4275.75,4102.44
45,45 to 50,3802.83,3760.03
5,5 to 10,5113.2,4640.99
50,50 to 55,3353.72,3450.61
55,55 to 60,3004.55,2997.71
60,60 to 65,2558.35,2365.24
65,65 to 70,1776.65,1719.9
70,70 to 75,1297.78,1377.25
75,75 to 80,940.11,946.95
80,80 and over,755.8,777.49
