class,age,male,female
0,0 to 1,255.59,237.42
1,1 to 5,1000.87,928.11
10,10 to 15,1258.95,1198.74
15,15 to 20,1058.58,1053.87
20,20 to 25,996.08,990.38
25,25 to 30,1031.47,984.48
30,30 to 35,1028.05,1022.02
35,35 to 40,1005.38,949.42
40,40 to 45,897.08,882.87
45,45 to 50,798.27,776.87
5,5 to 10,1243.39,1158.14
50,50 to 55,690.69,695.85
55,55 to 60,588.27,626.49
60,60 to 65,544.19,560.82
65,65 to 70,351.05,380.76
70,70 to 75,202.63,261.37
75,75 to 80,112.16,160.59
80,80 and over,93.97,127.18
