class,age,male,female
0,0 to 1,520.52,499.1
1,1 to 5,2038.33,1951.06
10,10 to 15,2290.98,2185.53
15,15 to 20,1785.45,1830.63
20,20 to 25,1691.43,1829.85
25,25 to 30,1899.93,1767.75
30,30 to 35,1726.15,1663.45
35,35 to 40,1626.72,1562.46
40,40 to 45,1410.76,1374.95
45,45 to 50,1282.22,1245.45
5,5 to 10,2575.83,2522.1
50,50 to 55,1054.52,1029.15
55,55 to 60,848.12,896.1
60,60 to 65,735.82,835.03
65,65 to 70,482.29,578.44
70,70 to 75,253.91,344.67
75,75 to 80,123.17,179.3
80,80 and over,95.8,142.3
