class,age,male,female
0,0 to 1,734.25,692.6
1,1 to 5,2875.28,2707.47
10,10 to 15,3539.75,3385.25
15,15 to 20,2943.72,2992.68
20,20 to 25,2791.68,2822.3
25,25 to 30,2864.16,2711.72
30,30 to 35,2753.69,2751.28
35,35 to 40,2576.97,2459.28
40,40 to 45,2320.37,2386.56
45,45 to 50,2164.93,2082.8
5,5 to 10,3405.95,3301.9
50,50 to 55,1809.74,1927.79
55,55 to 60,1616.58,1756.82
60,60 to 65,1727.64,1813.81
65,65 to 70,1067.31,1167.52
70,70 to 75,600.65,760.58
75,75 to 80,310.43,483.92
80,80 and over,279.47,424.93
