class,age,male,female
0,0 to 1,1606.44,1431.56
1,1 to 5,6290.73,5596.18
10,10 to 15,8991.74,8456.19
15,15 to 20,8639.03,8924.72
20,20 to 25,8647.73,8980.78
25,25 to 30,8620.71,8914.53
30,30 to 35,8061.63,8049.08
35,35 to 40,7247.4,7296.54
40,40 to 45,6633.39,6687.25
45,45 to 50,6028.13,6194.98
5,5 to 10,7829.08,7099.16
50,50 to 55,5475.79,5790.61
55,55 to 60,5039.65,4960.19
60,60 to 65,4267.75,4024.85
65,65 to 70,3292.06,3190.91
70,70 to 75,2402.56,2650.42
75,75 to 80,1964.52,1976.68
80,80 and over,1420.76,1520.71
