class,age,male,female
0,0 to 1,1093.04,973.9
1,1 to 5,4280.3,3807.15
10,10 to 15,5875.94,5449.94
15,15 to 20,5416.1,5462.73
20,20 to 25,5306.91,5376.06
25,25 to 30,5430.71,5227.38
30,30 to 35,5154.59,4895.49
35,35 to 40,4721.36,4413.75
40,40 to 45,4205.5,4023.24
45,45 to 50,3758.88,3566.86
5,5 to 10,5269.45,4734.47
50,50 to 55,3197.9,3343.45
55,55 to 60,3034.15,2823.53
60,60 to 65,2562.92,2373.49
65,65 to 70,1647.09,1580.89
70,70 to 75,1068.93,1134.3
75,75 to 80,623.9,636.93
80,80 and over,529.81,531.18
