class,age,male,female
0,0 to 1,1033.17,971.29
1,1 to 5,4045.83,3796.94
10,10 to 15,4332.96,4052.14
15,15 to 20,3277.62,3547.99
20,20 to 25,3389.17,3624.34
25,25 to 30,3865.95,3582.19
30,30 to 35,3463.5,3193.55
35,35 to 40,3055.07,2973.95
40,40 to 45,2822.39,2593.97
45,45 to 50,2369.38,2206.52
5,5 to 10,5119.7,5052.46
50,50 to 55,1895.5,1814.48
55,55 to 60,1429.9,1531.56
60,60 to 65,1425.62,1811.18
65,65 to 70,950.53,1184.37
70,70 to 75,467.66,674.78
75,75 to 80,222,319.29
80,80 and over,171.35,289.83
