class,age,male,female
0,0 to 1,929.76,859.89
1,1 to 5,3640.9,3361.46
10,10 to 15,4477.47,4275.56
15,15 to 20,4511.98,4479.58
20,20 to 25,4343.78,4026.61
25,25 to 30,4171.11,3939.64
30,30 to 35,4051.82,3899.74
35,35 to 40,3860.23,3589.48
40,40 to 45,3471.26,3425.93
45,45 to 50,3120.43,2989.28
5,5 to 10,4216.17,3938.27
50,50 to 55,2723.82,2731.33
55,55 to 60,2437.64,2486.94
60,60 to 65,2255.07,2255.55
65,65 to 70,1557.55,1618.73
70,70 to 75,981.15,1103.15
75,75 to 80,542.54,695.97
80,80 and over,481.44,611.29
