class,age,male,female
0,0 to 1,1301.59,1209.29
1,1 to 5,5096.96,4727.32
10,10 to 15,6419.17,6111.38
15,15 to 20,5355.98,5333.24
20,20 to 25,5034.68,5023.31
25,25 to 30,5232.87,4996.14
30,30 to 35,5221.24,5197.24
35,35 to 40,5111.56,4830.3
40,40 to 45,4559.41,4486.38
45,45 to 50,4055.28,3949.4
5,5 to 10,6349.96,5913.82
50,50 to 55,3507.39,3534.45
55,55 to 60,2980.42,3179.63
60,60 to 65,2755.93,2843.97
65,65 to 70,1772.06,1926.17
70,70 to 75,1018.31,1322.83
75,75 to 80,563.75,811.68
80,80 and over,470.64,638.97
