class,age,male,female
0,0 to 1,900.48,838.69
1,1 to 5,3526.23,3278.56
10,10 to 15,4298.38,4070.37
15,15 to 20,3533.57,3721.01
20,20 to 25,3373.44,3657.69
25,25 to 30,3555.65,3490.29
30,30 to 35,3246.67,3311.04
35,35 to 40,3079.83,3190.61
40,40 to 45,2881.85,2973.01
45,45 to 50,2564.11,2564.85
5,5 to 10,5058.52,4758.72
50,50 to 55,2105.79,2223.98
55,55 to 60,1598.94,1762.88
60,60 to 65,1327.07,1840.45
65,65 to 70,901.55,1254.72
70,70 to 75,430.11,713.19
75,75 to 80,186.69,312.08
80,80 and over,151.83,255.77
